"STATISTIC","STATISTIC Label","TLIST(M1)","Month","C02431V02938","Meteorological Weather Station","UNIT","VALUE"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199811","1998M11","014","Rosslare","Knots","49"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199811","1998M11","015","Shannon airport","Knots","66"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199812","1998M12","001","Belmullet","Knots","93"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199812","1998M12","002","Birr","Knots","60"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199812","1998M12","003","Valentia Observatory","Knots","70"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199812","1998M12","004","Casement","Knots","69"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199812","1998M12","005","Claremorris","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199812","1998M12","006","Clones","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199812","1998M12","007","Cork airport","Knots","61"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199812","1998M12","008","Dublin airport","Knots","65"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199812","1998M12","009","Galway","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199812","1998M12","010","Kilkenny","Knots","59"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199812","1998M12","011","Malin head","Knots","96"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199812","1998M12","012","Mullingar","Knots","64"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199812","1998M12","013","Roches Point","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199812","1998M12","014","Rosslare","Knots","56"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199812","1998M12","015","Shannon airport","Knots","72"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199901","1999M01","001","Belmullet","Knots","82"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199901","1999M01","002","Birr","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199901","1999M01","003","Valentia Observatory","Knots","52"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199901","1999M01","004","Casement","Knots","59"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199901","1999M01","005","Claremorris","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199901","1999M01","006","Clones","Knots","44"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199901","1999M01","007","Cork airport","Knots","59"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199901","1999M01","008","Dublin airport","Knots","49"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199901","1999M01","009","Galway","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199901","1999M01","010","Kilkenny","Knots","43"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199901","1999M01","011","Malin head","Knots","83"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199901","1999M01","012","Mullingar","Knots","39"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199901","1999M01","013","Roches Point","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199901","1999M01","014","Rosslare","Knots","51"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199901","1999M01","015","Shannon airport","Knots","49"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199902","1999M02","001","Belmullet","Knots","63"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199902","1999M02","002","Birr","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199902","1999M02","003","Valentia Observatory","Knots","51"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199902","1999M02","004","Casement","Knots","46"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199902","1999M02","005","Claremorris","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199902","1999M02","006","Clones","Knots","47"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199902","1999M02","007","Cork airport","Knots","53"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199902","1999M02","008","Dublin airport","Knots","49"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199902","1999M02","009","Galway","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199902","1999M02","010","Kilkenny","Knots","38"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199902","1999M02","011","Malin head","Knots","71"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199902","1999M02","012","Mullingar","Knots","41"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199902","1999M02","013","Roches Point","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199902","1999M02","014","Rosslare","Knots","46"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199902","1999M02","015","Shannon airport","Knots","53"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199903","1999M03","001","Belmullet","Knots","55"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199903","1999M03","002","Birr","Knots","37"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199903","1999M03","003","Valentia Observatory","Knots","51"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199903","1999M03","004","Casement","Knots","49"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199903","1999M03","005","Claremorris","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199903","1999M03","006","Clones","Knots","46"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199903","1999M03","007","Cork airport","Knots","47"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199903","1999M03","008","Dublin airport","Knots","42"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199903","1999M03","009","Galway","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199903","1999M03","010","Kilkenny","Knots","41"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199903","1999M03","011","Malin head","Knots","54"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199903","1999M03","012","Mullingar","Knots","40"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199903","1999M03","013","Roches Point","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199903","1999M03","014","Rosslare","Knots","44"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199903","1999M03","015","Shannon airport","Knots","44"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199904","1999M04","001","Belmullet","Knots","63"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199904","1999M04","002","Birr","Knots","43"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199904","1999M04","003","Valentia Observatory","Knots","50"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199904","1999M04","004","Casement","Knots","42"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199904","1999M04","005","Claremorris","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199904","1999M04","006","Clones","Knots","46"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199904","1999M04","007","Cork airport","Knots","56"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199904","1999M04","008","Dublin airport","Knots","46"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199904","1999M04","009","Galway","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199904","1999M04","010","Kilkenny","Knots","44"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199904","1999M04","011","Malin head","Knots","71"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199904","1999M04","012","Mullingar","Knots","41"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199904","1999M04","013","Roches Point","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199904","1999M04","014","Rosslare","Knots","50"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199904","1999M04","015","Shannon airport","Knots","51"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199905","1999M05","001","Belmullet","Knots","50"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199905","1999M05","002","Birr","Knots","37"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199905","1999M05","003","Valentia Observatory","Knots","56"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199905","1999M05","004","Casement","Knots","47"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199905","1999M05","005","Claremorris","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199905","1999M05","006","Clones","Knots","41"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199905","1999M05","007","Cork airport","Knots","46"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199905","1999M05","008","Dublin airport","Knots","40"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199905","1999M05","009","Galway","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199905","1999M05","010","Kilkenny","Knots","38"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199905","1999M05","011","Malin head","Knots","61"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199905","1999M05","012","Mullingar","Knots","41"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199905","1999M05","013","Roches Point","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199905","1999M05","014","Rosslare","Knots","44"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199905","1999M05","015","Shannon airport","Knots","41"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199906","1999M06","001","Belmullet","Knots","41"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199906","1999M06","002","Birr","Knots","27"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199906","1999M06","003","Valentia Observatory","Knots","38"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199906","1999M06","004","Casement","Knots","40"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199906","1999M06","005","Claremorris","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199906","1999M06","006","Clones","Knots","32"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199906","1999M06","007","Cork airport","Knots","39"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199906","1999M06","008","Dublin airport","Knots","35"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199906","1999M06","009","Galway","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199906","1999M06","010","Kilkenny","Knots","37"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199906","1999M06","011","Malin head","Knots","48"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199906","1999M06","012","Mullingar","Knots","30"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199906","1999M06","013","Roches Point","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199906","1999M06","014","Rosslare","Knots","39"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199906","1999M06","015","Shannon airport","Knots","37"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199907","1999M07","001","Belmullet","Knots","40"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199907","1999M07","002","Birr","Knots","32"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199907","1999M07","003","Valentia Observatory","Knots","35"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199907","1999M07","004","Casement","Knots","42"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199907","1999M07","005","Claremorris","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199907","1999M07","006","Clones","Knots","38"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199907","1999M07","007","Cork airport","Knots","34"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199907","1999M07","008","Dublin airport","Knots","41"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199907","1999M07","009","Galway","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199907","1999M07","010","Kilkenny","Knots","32"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199907","1999M07","011","Malin head","Knots","47"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199907","1999M07","012","Mullingar","Knots","31"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199907","1999M07","013","Roches Point","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199907","1999M07","014","Rosslare","Knots","34"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199907","1999M07","015","Shannon airport","Knots","36"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199908","1999M08","001","Belmullet","Knots","44"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199908","1999M08","002","Birr","Knots","30"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199908","1999M08","003","Valentia Observatory","Knots","42"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199908","1999M08","004","Casement","Knots","30"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199908","1999M08","005","Claremorris","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199908","1999M08","006","Clones","Knots","31"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199908","1999M08","007","Cork airport","Knots","34"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199908","1999M08","008","Dublin airport","Knots","28"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199908","1999M08","009","Galway","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199908","1999M08","010","Kilkenny","Knots","29"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199908","1999M08","011","Malin head","Knots","45"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199908","1999M08","012","Mullingar","Knots","26"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199908","1999M08","013","Roches Point","Knots",""
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199908","1999M08","014","Rosslare","Knots","38"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199908","1999M08","015","Shannon airport","Knots","32"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199909","1999M09","001","Belmullet","Knots","73"
"MTM04","Wind, Maximum Gale Gust (>33.5 Knots)","199909","1999M09","002","Birr","Knots","46"
